DATE,MONTH,TEMP_MAX,TEMP_MIN,TEMP_AVG,PRES_AVG,PRES_MAX,PRES_MIN,HUM_AVG,HUM_MAX,HUM_MIN
2004-03-18,MARCH,36.4,23.3,29.85,24.1,26.4,21.4,65.0,91.0,38.0
2004-03-19,MARCH,36.6,22.4,29.5,23.3,26.3,18.5,67.0,92.0,30.0
2004-03-20,MARCH,34.2,21.8,28.0,22.3,25.7,19.1,68.0,92.0,39.0
2004-03-21,MARCH,32.4,22.1,27.25,23.9,26.1,22.3,72.0,96.0,48.0
2004-03-22,MARCH,31.8,22.1,26.95,20.4,25.1,17.4,63.0,86.0,40.0
2004-03-23,MARCH,32.6,20.6,26.6,19.0,21.1,16.5,62.0,80.0,36.0
2004-03-24,MARCH,35.1,19.9,27.5,20.5,23.3,18.6,62.0,89.0,39.0
2004-03-25,MARCH,34.0,20.0,27.0,20.2,23.2,17.1,60.0,84.0,33.0
2004-03-26,MARCH,33.8,20.4,27.1,21.4,22.9,18.8,65.0,86.0,37.0
2004-03-27,MARCH,35.4,20.2,27.8,22.3,24.3,19.7,66.0,91.0,36.0
2004-03-28,MARCH,35.4,21.0,28.2,22.8,25.1,18.7,66.0,89.0,34.0
2004-03-29,MARCH,35.4,21.9,28.65,20.7,24.7,16.3,62.0,84.0,30.0
2004-03-30,MARCH,33.7,20.5,27.1,19.9,22.3,15.6,64.0,86.0,31.0
2004-03-31,MARCH,32.9,20.9,26.9,22.1,24.0,17.9,71.0,90.0,39.0
2004-04-01,APRIL,31.9,21.3,26.6,21.1,24.3,17.3,69.0,89.0,38.0
2004-04-02,APRIL,35.4,18.0,26.7,22.0,25.2,20.0,72.0,96.0,37.0
2004-04-03,APRIL,35.6,19.8,27.7,22.1,25.4,18.0,67.0,95.0,33.0
2004-04-04,APRIL,36.3,20.8,28.55,23.4,26.9,20.1,72.0,94.0,35.0
2004-04-05,APRIL,35.8,20.0,27.9,23.5,25.3,20.1,69.0,97.0,35.0
2004-04-06,APRIL,37.3,21.0,29.15,22.3,25.4,17.4,60.0,90.0,31.0
2004-04-07,APRIL,37.9,22.3,30.1,24.9,26.9,23.2,65.0,92.0,38.0
2004-04-08,APRIL,38.1,23.3,30.7,26.1,30.3,21.1,71.0,92.0,34.0
2004-04-09,APRIL,35.6,22.4,29.0,25.4,27.7,21.7,73.0,98.0,39.0
2004-04-10,APRIL,37.1,22.4,29.75,27.1,31.3,24.7,70.0,93.0,41.0
2004-04-11,APRIL,40.0,24.5,32.25,26.7,31.2,23.1,65.0,92.0,34.0
2004-04-12,APRIL,36.8,23.0,29.9,26.7,30.5,23.6,73.0,97.0,40.0
2004-04-13,APRIL,27.4,20.4,23.9,19.2,25.3,16.0,65.0,86.0,48.0
2004-04-14,APRIL,26.9,16.0,21.45,17.6,24.5,12.3,69.0,86.0,37.0
2004-04-15,APRIL,31.6,12.1,21.85,18.5,23.6,13.4,69.0,94.0,43.0
2004-04-16,APRIL,33.5,16.7,25.1,22.0,28.7,16.7,73.0,92.0,45.0
2004-04-17,APRIL,33.6,17.4,25.5,20.5,27.7,17.6,67.0,88.0,40.0
2004-04-18,APRIL,33.4,18.9,26.15,20.5,23.2,17.6,65.0,92.0,44.0
2004-04-19,APRIL,31.8,19.6,25.7,20.6,24.3,17.2,67.0,93.0,44.0
2004-04-20,APRIL,34.4,17.4,25.9,17.7,21.1,10.7,58.0,87.0,25.0
2004-04-21,APRIL,35.4,20.0,27.7,21.5,23.3,17.9,62.0,91.0,39.0
2004-04-22,APRIL,37.6,21.5,29.55,23.4,27.3,20.1,62.0,92.0,33.0
2004-04-23,APRIL,36.9,24.0,30.45,26.0,28.5,22.7,65.0,90.0,44.0
2004-04-24,APRIL,37.4,23.6,30.5,25.4,28.4,21.6,65.0,94.0,35.0
2004-04-25,APRIL,37.8,23.0,30.4,26.4,28.3,23.7,68.0,97.0,37.0
2004-04-26,APRIL,39.4,23.6,31.5,26.6,29.3,23.6,68.0,94.0,35.0
2004-04-27,APRIL,36.4,22.8,29.6,27.2,32.7,23.7,83.0,96.0,44.0
2004-04-28,APRIL,33.8,21.5,27.65,27.1,29.1,24.5,79.0,98.0,56.0
2004-04-29,APRIL,36.8,23.1,29.95,25.2,29.3,22.3,65.0,97.0,37.0
2004-04-30,APRIL,37.2,22.8,30.0,25.9,27.4,23.6,63.0,97.0,38.0
2004-05-01,MAY,30.1,24.8,27.45,27.4,29.4,25.4,67.0,97.0,46.0
2004-05-02,MAY,24.9,22.8,23.85,26.2,30.3,22.8,85.0,94.0,58.0
2004-05-03,MAY,25.8,23.4,24.6,27.1,30.3,24.1,83.0,94.0,63.0
2004-05-04,MAY,24.4,22.7,23.55,25.6,27.7,23.1,80.0,97.0,65.0
2004-05-05,MAY,26.3,22.9,24.6,25.5,30.3,23.4,76.0,96.0,61.0
2004-05-06,MAY,24.3,22.7,23.5,26.2,28.4,24.3,84.0,94.0,78.0
2004-05-07,MAY,26.7,24.1,25.4,27.6,30.4,26.0,80.0,96.0,54.0
2004-05-08,MAY,27.3,23.5,25.4,26.3,29.7,24.9,74.0,93.0,50.0
2004-05-09,MAY,27.4,24.2,25.8,27.8,29.9,25.3,78.0,95.0,53.0
2004-05-10,MAY,26.6,23.7,25.15,27.1,30.5,25.1,80.0,94.0,48.0
2004-05-11,MAY,28.7,25.0,26.85,28.9,32.7,26.7,76.0,97.0,50.0
2004-05-12,MAY,29.3,24.9,27.1,28.3,31.3,26.0,72.0,95.0,48.0
2004-05-13,MAY,29.3,24.4,26.85,26.9,30.0,24.9,68.0,94.0,46.0
2004-05-14,MAY,28.5,24.5,26.5,27.8,30.9,24.7,74.0,96.0,45.0
2004-05-15,MAY,25.8,23.4,24.6,27.1,30.4,24.4,84.0,97.0,49.0
2004-05-16,MAY,26.1,23.5,24.8,27.1,32.8,24.4,82.0,96.0,57.0
2004-05-17,MAY,27.6,24.1,25.85,27.5,30.5,25.2,76.0,96.0,52.0
2004-05-18,MAY,28.0,24.1,26.05,27.2,31.1,24.4,74.0,94.0,49.0
2004-05-19,MAY,27.0,23.7,25.35,26.9,30.1,24.1,79.0,94.0,45.0
2004-05-20,MAY,27.5,23.5,25.5,26.1,28.0,23.7,74.0,96.0,47.0
2004-05-21,MAY,27.8,23.3,25.55,25.5,28.1,23.3,70.0,97.0,46.0
2004-05-22,MAY,27.7,23.3,25.5,25.4,29.9,23.2,71.0,91.0,43.0
2004-05-23,MAY,28.3,24.2,26.25,27.4,30.8,24.8,74.0,95.0,49.0
2004-05-24,MAY,28.2,24.2,26.2,27.2,28.9,25.1,73.0,91.0,47.0
2004-05-25,MAY,28.3,24.2,26.25,27.2,30.0,24.3,73.0,94.0,49.0
2004-05-26,MAY,29.1,24.4,26.75,27.2,30.3,24.4,71.0,94.0,43.0
2004-05-27,MAY,29.9,24.0,26.95,28.0,30.5,25.9,69.0,93.0,45.0
2004-05-28,MAY,30.8,25.8,28.3,29.7,33.3,26.0,69.0,95.0,42.0
2004-05-29,MAY,31.4,25.9,28.65,29.5,32.1,25.2,68.0,94.0,38.0
2004-05-30,MAY,31.1,25.6,28.35,28.9,31.3,26.5,68.0,96.0,39.0
2004-05-31,MAY,31.4,26.1,28.75,30.2,33.3,26.5,69.0,94.0,39.0
2004-06-01,JUNE,38.4,25.0,31.7,30.5,35.6,27.4,70.0,94.0,44.0
2004-06-02,JUNE,39.0,25.2,32.1,29.0,33.3,30.5,65.0,93.0,46.0
2004-06-03,JUNE,38.0,25.2,31.6,25.6,30.7,23.1,59.0,92.0,36.0
2004-06-04,JUNE,38.3,25.1,31.7,27.1,30.9,23.4,66.0,89.0,36.0
2004-06-05,JUNE,38.1,24.5,31.3,27.4,31.1,24.8,72.0,94.0,40.0
2004-06-06,JUNE,37.4,23.3,30.35,26.7,28.3,24.5,77.0,92.0,41.0
2004-06-07,JUNE,33.0,22.7,27.85,27.4,29.7,25.2,78.0,97.0,52.0
2004-06-08,JUNE,36.8,23.3,30.05,26.5,31.1,22.8,67.0,94.0,43.0
2004-06-09,JUNE,37.6,23.9,30.75,26.7,29.2,24.7,65.0,92.0,42.0
2004-06-10,JUNE,37.0,24.0,30.5,25.6,28.4,23.1,68.0,91.0,40.0
2004-06-11,JUNE,33.1,22.8,27.95,25.4,29.2,22.7,76.0,90.0,51.0
2004-06-12,JUNE,34.4,22.8,28.6,28.7,34.0,26.3,89.0,97.0,55.0
2004-06-13,JUNE,31.4,22.0,26.7,28.3,32.5,26.3,86.0,97.0,64.0
2004-06-14,JUNE,35.8,23.5,29.65,29.2,31.7,26.0,76.0,98.0,49.0
2004-06-15,JUNE,35.0,25.0,30.0,29.0,31.4,26.9,72.0,95.0,51.0
2004-06-16,JUNE,35.7,24.9,30.3,27.1,32.8,21.2,68.0,94.0,46.0
2004-06-17,JUNE,35.3,23.0,29.15,27.5,30.7,22.1,75.0,94.0,49.0
2004-06-18,JUNE,35.4,24.0,29.7,29.0,30.4,23.1,76.0,97.0,49.0
2004-06-19,JUNE,33.8,25.0,29.4,29.8,32.7,26.9,79.0,98.0,52.0
2004-06-20,JUNE,36.2,24.4,30.3,28.5,30.9,25.2,73.0,94.0,47.0
2004-06-21,JUNE,36.1,24.2,30.15,28.2,31.3,25.4,71.0,95.0,47.0
2004-06-22,JUNE,37.2,24.3,30.75,26.7,29.4,24.3,65.0,92.0,40.0
2004-06-23,JUNE,37.4,25.0,31.2,28.7,30.4,26.1,72.0,94.0,43.0
2004-06-24,JUNE,37.2,25.1,31.15,28.7,31.7,26.3,69.0,95.0,43.0
2004-06-25,JUNE,37.8,24.9,31.35,26.7,32.3,21.3,64.0,98.0,39.0
2004-06-26,JUNE,36.2,24.0,30.1,29.0,32.1,23.1,76.0,92.0,54.0
2004-06-27,JUNE,37.6,24.6,31.1,29.7,31.9,27.2,73.0,96.0,43.0
2004-06-28,JUNE,36.9,24.2,30.55,29.7,32.3,27.4,72.0,94.0,47.0
2004-06-29,JUNE,37.2,24.2,30.7,30.4,32.8,26.1,75.0,97.0,49.0
2004-06-30,JUNE,36.4,24.3,30.35,28.1,31.9,25.9,78.0,92.0,48.0
2004-07-01,JULY,36.6,22.9,29.75,29.3,37.1,24.5,74.0,97.0,51.0
2004-07-02,JULY,36.9,24.1,30.5,30.3,32.5,27.6,74.0,96.0,48.0
2004-07-03,JULY,37.7,24.8,31.25,29.6,35.6,26.4,72.0,97.0,44.0
2004-07-04,JULY,38.0,22.6,30.3,29.3,33.1,24.9,79.0,94.0,48.0
2004-07-05,JULY,35.8,23.8,29.8,29.3,34.7,25.9,82.0,98.0,51.0
2004-07-06,JULY,36.8,23.4,30.1,29.1,32.9,26.1,79.0,94.0,48.0
2004-07-07,JULY,35.6,21.9,28.75,29.5,34.3,26.0,78.0,98.0,54.0
2004-07-08,JULY,37.1,22.9,30.0,28.1,33.4,26.1,76.0,94.0,47.0
2004-07-09,JULY,34.0,23.0,28.5,28.2,32.7,25.9,86.0,94.0,59.0
2004-07-10,JULY,34.4,22.1,28.25,26.9,29.6,24.1,83.0,97.0,56.0
2004-07-11,JULY,35.6,23.6,29.6,26.5,32.5,20.1,70.0,95.0,49.0
2004-07-12,JULY,35.9,24.4,30.15,27.8,31.2,22.9,72.0,95.0,44.0
2004-07-13,JULY,35.2,21.7,28.45,27.6,30.4,25.1,75.0,97.0,55.0
2004-07-14,JULY,36.0,20.9,28.45,26.6,31.3,23.7,81.0,97.0,48.0
2004-07-15,JULY,35.4,20.5,27.95,26.7,32.0,23.4,81.0,98.0,49.0
2004-07-16,JULY,35.4,20.0,27.7,27.4,31.6,23.2,82.0,99.0,48.0
2004-07-17,JULY,34.0,21.5,27.75,28.3,30.9,25.4,84.0,97.0,55.0
2004-07-18,JULY,35.1,22.5,28.8,28.2,32.3,26.4,82.0,98.0,51.0
2004-07-19,JULY,35.0,22.0,28.5,28.3,30.5,26.1,79.0,98.0,50.0
2004-07-20,JULY,35.3,22.6,28.95,28.0,30.9,25.6,71.0,95.0,49.0
2004-07-21,JULY,35.5,23.5,29.5,29.4,33.2,26.3,77.0,94.0,48.0
2004-07-22,JULY,34.6,23.5,29.05,28.8,31.3,26.8,75.0,96.0,55.0
2004-07-23,JULY,35.6,22.0,28.8,28.6,31.1,26.0,73.0,98.0,47.0
2004-07-24,JULY,35.7,22.0,28.85,28.2,31.4,23.7,72.0,96.0,48.0
2004-07-25,JULY,36.4,23.2,29.8,27.8,30.1,26.1,73.0,92.0,45.0
2004-07-26,JULY,35.7,24.5,30.1,28.2,31.6,26.3,79.0,92.0,47.0
2004-07-27,JULY,35.6,23.0,29.3,28.2,32.7,26.0,77.0,96.0,49.0
2004-07-28,JULY,35.7,23.0,29.35,28.3,34.8,25.3,70.0,96.0,44.0
2004-07-29,JULY,35.8,23.2,29.5,28.3,30.3,25.6,76.0,95.0,49.0
2004-07-30,JULY,35.4,22.0,28.7,27.2,29.1,23.1,72.0,96.0,49.0
2004-07-31,JULY,35.3,22.8,29.05,27.8,31.3,26.1,82.0,98.0,50.0
2004-08-01,AUGUST,33.9,22.5,28.2,29.0,33.2,25.7,86.0,97.0,58.0
2004-08-02,AUGUST,34.4,23.5,28.95,30.1,33.6,27.3,87.0,98.0,55.0
2004-08-03,AUGUST,35.8,23.0,29.4,29.8,32.7,26.4,81.0,95.0,44.0
2004-08-04,AUGUST,36.2,22.4,29.3,30.0,33.7,26.9,79.0,97.0,53.0
2004-08-05,AUGUST,35.4,23.8,29.6,29.5,32.1,25.9,76.0,97.0,49.0
2004-08-06,AUGUST,35.3,23.0,29.15,28.5,30.9,26.1,73.0,94.0,48.0
2004-08-07,AUGUST,35.9,23.7,29.8,28.3,30.9,25.4,71.0,95.0,47.0
2004-08-08,AUGUST,35.4,23.7,29.55,29.2,32.3,26.1,74.0,94.0,49.0
2004-08-09,AUGUST,33.6,24.8,29.2,29.9,33.4,28.0,81.0,94.0,59.0
2004-08-10,AUGUST,35.6,22.9,29.25,28.9,32.8,27.1,75.0,98.0,50.0
2004-08-11,AUGUST,36.3,23.8,30.05,29.9,32.7,27.2,75.0,97.0,47.0
2004-08-12,AUGUST,37.2,24.1,30.65,28.4,32.1,24.0,69.0,94.0,41.0
2004-08-13,AUGUST,35.4,23.2,29.3,29.0,31.4,27.1,77.0,98.0,49.0
2004-08-14,AUGUST,35.2,22.3,28.75,28.4,32.9,25.2,77.0,98.0,55.0
2004-08-15,AUGUST,35.4,21.8,28.6,27.6,32.5,23.7,79.0,97.0,51.0
2004-08-16,AUGUST,34.1,21.8,27.95,28.1,33.9,24.4,83.0,98.0,62.0
2004-08-17,AUGUST,35.4,22.1,28.75,28.9,32.0,25.9,76.0,95.0,51.0
2004-08-18,AUGUST,36.4,23.4,29.9,29.4,32.9,27.1,84.0,96.0,52.0
2004-08-19,AUGUST,35.2,22.0,28.6,28.0,35.4,23.9,79.0,97.0,54.0
2004-08-20,AUGUST,35.7,24.0,29.85,29.3,32.5,27.1,77.0,97.0,52.0
2004-08-21,AUGUST,35.5,23.2,29.35,29.5,32.7,27.4,75.0,95.0,51.0
2004-08-22,AUGUST,35.6,24.0,29.8,27.9,31.3,27.1,75.0,96.0,49.0
2004-08-23,AUGUST,35.9,23.4,29.65,28.3,31.3,26.9,77.0,97.0,49.0
2004-08-24,AUGUST,34.9,24.2,29.55,28.2,30.9,24.3,76.0,94.0,52.0
2004-08-25,AUGUST,36.2,24.0,30.1,27.6,30.7,22.7,74.0,93.0,46.0
2004-08-26,AUGUST,35.8,22.8,29.3,26.2,28.8,24.5,72.0,89.0,46.0
2004-08-27,AUGUST,35.2,23.5,29.35,28.3,30.9,25.9,80.0,97.0,51.0
2004-08-28,AUGUST,34.9,23.1,29.0,28.2,31.6,25.6,76.0,97.0,52.0
2004-08-29,AUGUST,35.9,24.4,30.15,28.4,31.6,25.1,74.0,95.0,47.0
2004-08-30,AUGUST,35.7,22.9,29.3,28.1,33.1,24.8,80.0,94.0,49.0
2004-08-31,AUGUST,34.8,23.0,28.9,28.1,33.1,24.9,84.0,97.0,52.0
2004-09-01,SEPTEMBER,34.8,20.4,27.6,29.0,32.1,23.4,81.0,97.0,52.0
2004-09-02,SEPTEMBER,34.7,24.4,29.55,30.4,33.1,28.4,83.0,98.0,55.0
2004-09-03,SEPTEMBER,35.6,23.5,29.55,29.9,32.4,26.7,81.0,98.0,49.0
2004-09-04,SEPTEMBER,35.1,23.0,29.05,29.7,33.9,27.1,83.0,98.0,55.0
2004-09-05,SEPTEMBER,34.3,22.5,28.4,28.7,33.2,25.6,78.0,97.0,57.0
2004-09-06,SEPTEMBER,36.1,21.9,29.0,28.3,32.5,25.1,74.0,98.0,47.0
2004-09-07,SEPTEMBER,34.8,24.0,29.4,30.1,32.8,28.5,81.0,96.0,55.0
2004-09-08,SEPTEMBER,36.0,23.2,29.6,29.0,34.0,26.8,84.0,98.0,53.0
2004-09-09,SEPTEMBER,34.2,22.8,28.5,28.2,31.9,26.0,86.0,98.0,55.0
2004-09-10,SEPTEMBER,33.8,21.5,27.65,28.8,32.4,24.8,78.0,98.0,55.0
2004-09-11,SEPTEMBER,34.4,22.6,28.5,29.9,34.9,27.6,79.0,97.0,55.0
2004-09-12,SEPTEMBER,33.8,21.9,27.85,29.4,32.8,25.9,80.0,96.0,56.0
2004-09-13,SEPTEMBER,31.0,23.6,27.3,29.9,34.1,27.7,90.0,98.0,77.0
2004-09-14,SEPTEMBER,31.4,23.3,27.35,30.0,34.4,27.6,89.0,98.0,72.0
2004-09-15,SEPTEMBER,35.0,22.6,28.8,29.4,32.9,26.7,78.0,98.0,52.0
2004-09-16,SEPTEMBER,35.2,24.5,29.85,29.3,34.0,27.4,79.0,98.0,52.0
2004-09-17,SEPTEMBER,35.0,24.6,29.8,30.8,33.2,28.3,80.0,98.0,52.0
2004-09-18,SEPTEMBER,35.3,24.2,29.75,30.4,32.8,27.9,79.0,98.0,51.0
2004-09-19,SEPTEMBER,33.7,24.2,28.95,29.4,32.1,27.1,79.0,97.0,54.0
2004-09-20,SEPTEMBER,34.1,21.1,27.6,26.9,31.4,24.9,78.0,98.0,49.0
2004-09-21,SEPTEMBER,34.7,22.5,28.6,27.8,30.4,25.7,83.0,97.0,52.0
2004-09-22,SEPTEMBER,33.0,21.3,27.15,28.3,32.0,24.5,86.0,98.0,55.0
2004-09-23,SEPTEMBER,33.4,21.8,27.6,28.8,32.3,26.0,82.0,97.0,55.0
2004-09-24,SEPTEMBER,34.1,23.0,28.55,29.5,31.7,27.4,86.0,98.0,56.0
2004-09-25,SEPTEMBER,33.9,22.4,28.15,29.2,34.3,26.7,84.0,98.0,60.0
2004-09-26,SEPTEMBER,33.4,20.6,27.0,25.8,28.9,23.4,77.0,97.0,51.0
2004-09-27,SEPTEMBER,34.4,20.2,27.3,26.0,28.3,23.3,75.0,98.0,49.0
2004-09-28,SEPTEMBER,35.1,22.9,29.0,29.0,33.1,26.0,82.0,95.0,51.0
2004-09-29,SEPTEMBER,34.6,22.4,28.5,28.7,32.1,25.3,83.0,98.0,47.0
2004-09-30,SEPTEMBER,34.4,22.2,28.3,28.3,31.7,25.1,84.0,97.0,55.0
2004-10-01,OCTOBER,34.6,23.3,28.95,29.3,31.9,26.8,79.0,98.0,51.0
2004-10-02,OCTOBER,34.9,24.0,29.45,29.3,31.9,26.5,82.0,97.0,56.0
2004-10-03,OCTOBER,33.7,23.0,28.35,29.2,31.4,27.3,82.0,98.0,56.0
2004-10-04,OCTOBER,34.3,23.3,28.8,29.2,32.4,26.1,82.0,92.0,57.0
2004-10-05,OCTOBER,34.0,24.0,29.0,29.5,32.8,27.4,80.0,95.0,55.0
2004-10-06,OCTOBER,34.2,24.1,29.15,29.4,32.3,27.7,81.0,94.0,54.0
2004-10-07,OCTOBER,33.5,23.8,28.65,29.4,31.2,28.0,82.0,95.0,58.0
2004-10-08,OCTOBER,33.9,23.2,28.55,30.3,32.1,27.7,83.0,97.0,57.0
2004-10-09,OCTOBER,33.4,23.3,28.35,29.9,32.7,27.3,81.0,98.0,61.0
2004-10-10,OCTOBER,29.4,23.4,26.4,29.4,32.1,27.4,89.0,98.0,78.0
2004-10-11,OCTOBER,32.0,23.9,27.95,29.7,31.3,27.6,93.0,98.0,69.0
2004-10-12,OCTOBER,32.3,23.0,27.65,28.9,31.2,26.4,83.0,98.0,65.0
2004-10-13,OCTOBER,32.0,23.8,27.9,26.3,28.4,24.5,74.0,89.0,57.0
2004-10-14,OCTOBER,31.8,23.0,27.4,28.6,32.3,26.0,82.0,95.0,63.0
2004-10-15,OCTOBER,27.4,23.0,25.2,29.4,32.8,27.1,91.0,97.0,80.0
2004-10-16,OCTOBER,34.4,23.2,28.8,29.3,30.8,27.7,83.0,97.0,54.0
2004-10-17,OCTOBER,34.0,22.8,28.4,29.0,31.3,27.7,80.0,97.0,56.0
2004-10-18,OCTOBER,34.6,23.8,29.2,29.8,32.8,28.4,80.0,98.0,55.0
2004-10-19,OCTOBER,34.6,24.3,29.45,30.0,32.3,27.9,79.0,99.0,54.0
2004-10-20,OCTOBER,35.3,24.2,29.75,30.1,32.8,28.3,80.0,98.0,55.0
2004-10-21,OCTOBER,35.2,24.0,29.6,29.2,32.1,27.9,78.0,96.0,53.0
2004-10-22,OCTOBER,34.7,23.4,29.05,27.6,28.8,26.4,69.0,97.0,51.0
2004-10-23,OCTOBER,33.4,22.3,27.85,26.0,28.9,23.4,75.0,96.0,50.0
2004-10-24,OCTOBER,33.5,22.0,27.75,25.8,27.3,22.3,74.0,94.0,45.0
2004-10-25,OCTOBER,33.9,23.2,28.55,26.2,27.9,24.7,73.0,91.0,51.0
2004-10-26,OCTOBER,34.6,22.3,28.45,25.3,27.9,23.1,72.0,91.0,45.0
2004-10-27,OCTOBER,33.6,22.3,27.95,24.4,26.5,21.1,70.0,89.0,44.0
2004-10-28,OCTOBER,33.1,21.1,27.1,24.1,26.5,21.4,71.0,92.0,50.0
2004-10-29,OCTOBER,33.4,20.0,26.7,23.5,26.4,21.4,72.0,92.0,48.0
2004-10-30,OCTOBER,33.5,19.9,26.7,23.2,26.3,21.7,70.0,93.0,44.0
2004-10-31,OCTOBER,34.3,21.5,27.9,25.2,28.0,23.2,72.0,93.0,46.0
2004-11-01,NOVEMBER,34.8,23.1,28.95,28.3,30.5,25.7,77.0,94.0,54.0
2004-11-02,NOVEMBER,35.3,24.3,29.8,27.6,31.3,24.9,73.0,94.0,47.0
2004-11-03,NOVEMBER,35.6,23.2,29.4,28.0,30.8,24.5,76.0,96.0,50.0
2004-11-04,NOVEMBER,34.0,24.7,29.35,28.9,31.6,26.7,78.0,94.0,53.0
2004-11-05,NOVEMBER,28.2,22.8,25.5,22.8,28.8,18.8,71.0,94.0,56.0
2004-11-06,NOVEMBER,29.2,17.6,23.4,18.6,20.7,16.8,66.0,89.0,46.0
2004-11-07,NOVEMBER,29.7,14.1,21.9,17.2,18.9,15.9,68.0,93.0,39.0
2004-11-08,NOVEMBER,30.0,16.2,23.1,17.8,19.4,16.0,69.0,96.0,40.0
2004-11-09,NOVEMBER,30.7,16.5,23.6,18.4,22.1,15.3,66.0,94.0,35.0
2004-11-10,NOVEMBER,32.0,14.4,23.2,19.4,23.3,15.4,68.0,97.0,34.0
2004-11-11,NOVEMBER,33.7,19.7,26.7,23.7,25.7,20.7,75.0,96.0,41.0
2004-11-12,NOVEMBER,31.4,21.9,26.65,23.8,26.5,18.3,74.0,92.0,41.0
2004-11-13,NOVEMBER,33.6,17.1,25.35,23.7,27.9,19.6,75.0,98.0,45.0
2004-11-14,NOVEMBER,33.4,21.0,27.2,22.3,25.1,19.4,68.0,91.0,40.0
2004-11-15,NOVEMBER,33.2,21.4,27.3,23.3,26.3,20.3,71.0,93.0,43.0
2004-11-16,NOVEMBER,32.4,22.0,27.2,23.4,26.4,20.1,73.0,92.0,44.0
2004-11-17,NOVEMBER,32.7,20.5,26.6,21.3,24.8,17.1,67.0,87.0,41.0
2004-11-18,NOVEMBER,33.4,20.3,26.85,20.7,23.9,18.7,64.0,82.0,39.0
2004-11-19,NOVEMBER,32.6,19.5,26.05,22.5,24.5,20.8,71.0,95.0,43.0
2004-11-20,NOVEMBER,33.1,20.3,26.7,22.0,25.4,18.9,69.0,95.0,41.0
2004-11-21,NOVEMBER,33.1,20.0,26.55,22.8,25.4,20.5,71.0,93.0,42.0
2004-11-22,NOVEMBER,34.3,21.3,27.8,23.9,27.3,21.6,72.0,90.0,42.0
2004-11-23,NOVEMBER,34.2,21.3,27.75,25.2,28.3,21.9,73.0,95.0,43.0
2004-11-24,NOVEMBER,35.2,23.4,29.3,27.5,29.6,24.3,76.0,95.0,52.0
2004-11-25,NOVEMBER,29.5,21.4,25.45,29.3,26.8,19.2,73.0,92.0,54.0
2004-11-26,NOVEMBER,28.7,17.4,23.05,21.8,25.2,17.7,74.0,91.0,60.0
2004-11-27,NOVEMBER,32.1,22.0,27.05,26.0,28.9,22.9,78.0,96.0,44.0
2004-11-28,NOVEMBER,32.4,23.4,27.9,26.8,28.9,24.7,78.0,94.0,57.0
2004-11-29,NOVEMBER,34.1,21.6,27.85,23.8,28.9,21.3,71.0,97.0,42.0
2004-11-30,NOVEMBER,34.7,21.5,28.1,23.0,27.7,22.3,73.0,94.0,44.0
2004-12-01,DECEMBER,32.2,21.8,27.0,23.5,27.4,20.1,73.0,92.0,43.0
2004-12-02,DECEMBER,33.2,16.5,24.85,21.6,24.0,19.2,71.0,97.0,41.0
2004-12-03,DECEMBER,33.4,19.5,26.45,21.4,24.3,18.0,67.0,94.0,37.0
2004-12-04,DECEMBER,33.4,19.7,26.55,21.3,24.1,18.1,68.0,91.0,37.0
2004-12-05,DECEMBER,33.4,18.0,25.7,21.5,24.5,19.2,67.0,95.0,37.0
2004-12-06,DECEMBER,35.1,21.6,28.35,23.0,25.7,20.1,66.0,92.0,35.0
2004-12-07,DECEMBER,34.8,21.8,28.3,25.3,27.4,23.1,72.0,95.0,40.0
2004-12-08,DECEMBER,34.5,21.5,28.0,24.5,28.3,20.8,71.0,95.0,40.0
2004-12-09,DECEMBER,35.4,21.0,28.2,24.9,28.5,20.1,77.0,95.0,36.0
2004-12-10,DECEMBER,35.1,19.4,27.25,24.6,29.7,19.6,75.0,98.0,36.0
2004-12-11,DECEMBER,29.4,22.8,26.1,19.4,26.0,16.1,65.0,87.0,42.0
2004-12-12,DECEMBER,29.7,12.4,21.05,16.1,20.5,13.7,67.0,93.0,36.0
2004-12-13,DECEMBER,31.8,13.0,22.4,17.8,21.3,15.9,68.0,95.0,37.0
2004-12-14,DECEMBER,30.4,13.5,21.95,18.1,21.4,15.1,70.0,95.0,39.0
2004-12-15,DECEMBER,26.0,19.0,22.5,17.7,21.6,14.9,69.0,96.0,53.0
2004-12-16,DECEMBER,28.4,18.4,23.4,16.1,18.8,14.5,60.0,70.0,41.0
2004-12-17,DECEMBER,31.0,20.0,25.5,18.9,23.4,17.2,65.0,88.0,41.0
2004-12-18,DECEMBER,29.1,18.1,23.6,20.6,23.7,17.6,74.0,93.0,46.0
2004-12-19,DECEMBER,30.1,15.3,22.7,17.5,21.2,15.2,69.0,96.0,45.0
2004-12-20,DECEMBER,27.5,13.7,20.6,14.2,15.7,12.5,58.0,86.0,37.0
2004-12-21,DECEMBER,31.6,13.2,22.4,17.4,21.2,13.4,65.0,89.0,46.0
2004-12-22,DECEMBER,33.5,17.8,25.65,21.6,25.2,18.4,69.0,92.0,43.0
2004-12-23,DECEMBER,31.3,21.4,26.35,24.6,26.3,22.0,80.0,98.0,53.0
2004-12-24,DECEMBER,33.4,22.2,27.8,26.2,28.1,23.7,79.0,95.0,49.0
2004-12-25,DECEMBER,25.6,19.1,22.35,22.9,26.0,19.7,84.0,93.0,74.0
